speed,serial,camera,timestamp,latitude,longitude,horizontal_accuracy,gps_last_update_unix,notes,sourceFolder,flower?,boxes_xywh,confs,clss,GPSpoint
50.0,319522065401.0,RS2,20251031_201713_868578Z,39.6272974,-111.637127,0.014,1761941833.6213095,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1391.30712890625, 216.3621826171875, 62.7796630859375, 26.812393188476562]]",[0.3452378511428833],[2.0],['[  39.62730118 -111.63712921]']
50.0,217222062474.0,RS1,20251031_201716_633719Z,39.6272908,-111.6371269,0.014,1761941836.4201746,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1392.7449951171875, 876.1273803710938, 457.360107421875, 407.7452392578125]]",[0.9324690103530884],[2.0],['[  39.62729209 -111.63713323]']
50.0,217222062474.0,RS1,20251031_201716_906992Z,39.6272901,-111.637127,0.014,1761941836.82067,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1302.087646484375, 649.944580078125, 356.00927734375, 346.81793212890625]]",[0.9214317798614502],[2.0],['[  39.62729179 -111.63713336]']
50.0,217222062474.0,RS1,20251031_201717_132205Z,39.6272901,-111.637127,0.014,1761941836.82067,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1224.9637451171875, 416.57843017578125, 258.656982421875, 282.5660705566406]]",[0.8543787002563477],[2.0],['[  39.62729241 -111.63713337]']
50.0,217222062474.0,RS1,20251031_201717_383503Z,39.6272893,-111.6371271,0.014,1761941837.2249742,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1173.747802734375, 269.76226806640625, 204.3223876953125, 255.12686157226562]]",[0.89825040102005],[2.0],['[  39.62729219 -111.63713348]']
50.0,319522065401.0,RS2,20251031_201717_662264Z,39.6272885,-111.6371271,0.014,1761941837.620228,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[42.62330627441406, 145.11582946777344, 85.24661254882812, 190.2781982421875]]",[0.8573835492134094],[2.0],['[  39.62729221 -111.63713388]']
50.0,217222062474.0,RS1,20251031_201717_664664Z,39.6272885,-111.6371271,0.014,1761941837.620228,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1134.0582275390625, 159.0587921142578, 170.689697265625, 226.71737670898438]]",[0.8991326093673706],[2.0],['[  39.62729203 -111.6371335 ]']
50.0,217222062474.0,RS1,20251031_201717_899037Z,39.6272885,-111.6371271,0.014,1761941837.620228,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1115.1138916015625, 105.64744567871094, 149.085205078125, 203.10116577148438]]",[0.898208498954773],[2.0],['[  39.62729246 -111.63713351]']
50.0,319522065401.0,RS2,20251031_201717_928282Z,39.6272885,-111.6371271,0.014,1761941837.620228,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[86.22440338134766, 103.66368865966797, 171.9871368408203, 197.98536682128906]]",[0.916048526763916],[2.0],['[  39.62729247 -111.6371339 ]']
50.0,217222062474.0,RS1,20251031_201718_137139Z,39.6272876,-111.6371271,0.014,1761941838.0235348,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1094.495849609375, 37.00353240966797, 131.7901611328125, 66.90959167480469]]",[0.8638225793838501],[2.0],['[  39.62729285 -111.63713344]']
50.0,319522065401.0,RS2,20251031_201718_147768Z,39.6272876,-111.6371271,0.014,1761941838.0235348,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[183.1654815673828, 69.33043670654297, 155.07553100585938, 133.2495574951172]]",[0.8826993703842163],[2.0],['[  39.62729212 -111.63713388]']
50.0,319522065401.0,RS2,20251031_201718_375846Z,39.6272876,-111.6371271,0.014,1761941838.0235348,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[288.946044921875, 37.56442642211914, 119.11813354492188, 71.34764862060547]]",[0.6323251724243164],[2.0],['[  39.62729277 -111.63713379]']
50.0,319522065401.0,RS2,20251031_201720_412839Z,39.6272826,-111.6371275,0.014,1761941840.0232763,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[542.318359375, 169.79443359375, 21.956298828125, 53.33598327636719]]",[0.49261170625686646],[0.0],['[  39.62728662 -111.63713269]']
50.0,319522065401.0,RS2,20251031_201720_914569Z,39.6272808,-111.6371275,0.014,1761941840.8218672,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[610.1343994140625, 80.04191589355469, 19.09320068359375, 44.118186950683594]]",[0.4440484046936035],[0.0],['[  39.62728565 -111.63713266]']
50.0,319522065401.0,RS2,20251031_201723_897701Z,39.6272751,-111.6371276,0.014,1761941843.619135,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[472.7837219238281, 412.0517883300781, 45.93743896484375, 100.16766357421875]]",[0.6543704867362976],[0.0],['[  39.62727772 -111.63713253]']
50.0,319522065401.0,RS2,20251031_201724_385055Z,39.6272741,-111.6371276,0.014,1761941844.02279,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[218.25827026367188, 414.3734436035156, 42.30120849609375, 132.6954345703125]]",[0.7452351450920105],[0.0],['[  39.62727665 -111.63713313]']
50.0,319522065401.0,RS2,20251031_201724_637831Z,39.6272732,-111.6371276,0.014,1761941844.4209354,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[341.13800048828125, 260.6141357421875, 29.871551513671875, 108.25944519042969]]",[0.5990262627601624],[0.0],['[  39.62727647 -111.63713316]']
50.0,319522065401.0,RS2,20251031_201724_907043Z,39.6272723,-111.6371277,0.014,1761941844.8199754,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[666.860107421875, 67.59768676757812, 23.27886962890625, 70.06922149658203]]",[0.5681304931640625],[0.0],['[  39.62727715 -111.63713262]']
50.0,319522065401.0,RS2,20251031_201725_153137Z,39.6272723,-111.6371277,0.014,1761941844.8199754,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[688.64794921875, 35.10859680175781, 22.98760986328125, 62.250553131103516], [483.714111328125, 103.65512084960938, 22.432098388671875, 81.15978240966797]]","[0.5755891799926758, 0.29789432883262634]","[0.0, 0.0]","['[  39.62727756 -111.63713261]', '[  39.62727675 -111.63713325]']"
50.0,217222062474.0,RS1,20251031_201729_448037Z,39.6272618,-111.6371277,0.014,1761941849.2248502,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1410.051025390625, 178.32003784179688, 39.7291259765625, 69.885986328125]]",[0.25485941767692566],[0.0],['[  39.62726572 -111.63713307]']
50.0,211622067750.0,RS3,20251031_201733_916153Z,39.6272518,-111.6371276,0.014,1761941853.6257827,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[579.7333984375, 723.73095703125, 212.16574096679688, 268.99005126953125]]",[0.9042083024978638],[2.0],['[  39.6272534  -111.63712899]']
50.0,211622067750.0,RS3,20251031_201734_143284Z,39.6272508,-111.6371277,0.014,1761941854.0287974,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[688.021728515625, 467.1061706542969, 137.62237548828125, 205.76116943359375]]",[0.7796193361282349],[2.0],['[  39.62725304 -111.63712904]']
50.0,319522065401.0,RS2,20251031_201734_399041Z,39.6272508,-111.6371277,0.014,1761941854.0287974,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1893.2392578125, 307.5830078125, 53.2691650390625, 211.48062133789062]]",[0.6738249659538269],[2.0],['[  39.62725361 -111.63712891]']
50.0,211622067750.0,RS3,20251031_201734_645468Z,39.6272497,-111.6371277,0.014,1761941854.4198363,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[773.826904296875, 182.68380737304688, 95.39288330078125, 166.0653076171875]]",[0.6818143725395203],[2.0],['[  39.62725319 -111.63712904]']
50.0,319522065401.0,RS2,20251031_201734_659859Z,39.6272497,-111.6371277,0.014,1761941854.4198363,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1774.055419921875, 177.10475158691406, 116.3533935546875, 178.60781860351562]]",[0.8856569528579712],[2.0],['[  39.62725325 -111.63712875]']
50.0,211622067750.0,RS3,20251031_201734_912628Z,39.6272488,-111.6371277,0.014,1761941854.8214228,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[801.898681640625, 92.68004608154297, 80.532470703125, 133.1657257080078]]",[0.6847399473190308],[2.0],['[  39.62725303 -111.63712905]']
50.0,319522065401.0,RS2,20251031_201734_918360Z,39.6272488,-111.6371277,0.014,1761941854.8214228,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1652.51025390625, 80.75148010253906, 92.5535888671875, 149.48855590820312]]",[0.860797643661499],[2.0],['[  39.62725315 -111.63712871]']
50.0,211622067750.0,RS3,20251031_201735_142344Z,39.6272488,-111.6371277,0.014,1761941854.8214228,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[825.7296752929688, 44.424835205078125, 88.4664306640625, 84.02510070800781]]",[0.5102159976959229],[2.0],['[  39.62725372 -111.63712904]']
50.0,319522065401.0,RS2,20251031_201735_174534Z,39.6272488,-111.6371277,0.014,1761941854.8214228,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1585.84619140625, 23.254371643066406, 81.0142822265625, 42.41974639892578], [1589.1195068359375, 22.58187484741211, 77.677001953125, 41.22638702392578]]","[0.36923280358314514, 0.2640482783317566]","[2.0, 2.0]","['[  39.62725433 -111.63712837]', '[  39.62725435 -111.63712835]']"
50.0,319522065401.0,RS2,20251031_201735_405357Z,39.6272479,-111.6371277,0.014,1761941855.2242498,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1505.039794921875, 28.180309295654297, 47.773193359375, 52.989463806152344]]",[0.3556992709636688],[2.0],['[  39.6272533  -111.63712882]']
50.0,319522065401.0,RS2,20251031_201737_420016Z,39.6272433,-111.6371276,0.014,1761941857.223616,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[179.64088439941406, 1048.3076171875, 135.31732177734375, 63.384765625]]",[0.7361931800842285],[1.0],['[  39.62724458 -111.63713247]']
50.0,319522065401.0,RS2,20251031_201737_701492Z,39.6272425,-111.6371275,0.014,1761941857.621606,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[231.8910675048828, 750.890869140625, 463.4917907714844, 424.062255859375]]",[0.940848708152771],[2.0],['[  39.62724395 -111.63713239]']
50.0,217222062474.0,RS1,20251031_201737_913285Z,39.6272425,-111.6371275,0.014,1761941857.621606,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1853.7606201171875, 23.09503936767578, 40.436279296875, 37.2904052734375]]",[0.7192353010177612],[2.0],['[  39.62724811 -111.63713012]']
50.0,319522065401.0,RS2,20251031_201737_918418Z,39.6272425,-111.6371275,0.014,1761941857.621606,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[338.5598449707031, 540.9066162109375, 414.03948974609375, 345.7836608886719], [338.38214111328125, 540.6239013671875, 415.1322937011719, 345.88397216796875]]","[0.925700306892395, 0.3077259361743927]","[2.0, 2.0]","['[  39.6272444  -111.63713243]', '[  39.6272444  -111.63713243]']"
50.0,217222062474.0,RS1,20251031_201738_168448Z,39.6272417,-111.6371276,0.014,1761941858.0242052,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1889.99951171875, 421.7618713378906, 59.861328125, 103.73748779296875]]",[0.45325109362602234],[0.0],['[  39.62724429 -111.63713224]']
50.0,319522065401.0,RS2,20251031_201738_203146Z,39.6272417,-111.6371276,0.014,1761941858.0242052,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[463.8968505859375, 363.87115478515625, 321.35107421875, 281.2201232910156]]",[0.9226464033126831],[2.0],['[  39.62724417 -111.6371325 ]']
50.0,217222062474.0,RS1,20251031_201738_420161Z,39.6272417,-111.6371276,0.014,1761941858.0242052,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1825.09765625, 218.8584442138672, 189.7572021484375, 234.77114868164062]]",[0.9041938781738281],[2.0],['[  39.62724488 -111.63713201]']
50.0,319522065401.0,RS2,20251031_201738_438147Z,39.627241,-111.6371276,0.014,1761941858.4223757,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[551.5816650390625, 234.44833374023438, 249.87005615234375, 235.8638458251953]]",[0.9154073596000671],[2.0],['[  39.62724408 -111.63713247]']
50.0,319522065401.0,RS2,20251031_201738_672270Z,39.627241,-111.6371276,0.014,1761941858.4223757,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[611.4706420898438, 137.2890167236328, 201.9638671875, 203.80850219726562]]",[0.9217933416366577],[2.0],['[  39.62724472 -111.63713246]']
50.0,217222062474.0,RS1,20251031_201738_676072Z,39.627241,-111.6371276,0.014,1761941858.4223757,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1729.37939453125, 121.05248260498047, 203.1793212890625, 203.10398864746094]]",[0.9163030982017517],[2.0],['[  39.62724485 -111.63713189]']
50.0,217222062474.0,RS1,20251031_201738_934797Z,39.6272402,-111.6371276,0.014,1761941858.8229508,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1652.23681640625, 80.4986801147461, 180.8853759765625, 154.7498321533203]]",[0.9089545607566833],[2.0],['[  39.62724456 -111.63713188]']
50.0,319522065401.0,RS2,20251031_201738_946165Z,39.6272402,-111.6371276,0.014,1761941858.8229508,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[643.5662231445312, 90.3501205444336, 174.6058349609375, 173.0522918701172]]",[0.9106131792068481],[2.0],['[  39.62724437 -111.63713246]']
50.0,211622067750.0,RS3,20251031_201739_157212Z,39.6272402,-111.6371276,0.014,1761941858.8229508,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[15.44162368774414, 47.028526306152344, 30.88324737548828, 94.05705261230469]]",[0.2640876770019531],[2.0],['[  39.62724504 -111.63713237]']
50.0,319522065401.0,RS2,20251031_201739_193118Z,39.6272402,-111.6371276,0.014,1761941858.8229508,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[669.07958984375, 69.2123794555664, 155.240966796875, 130.50462341308594]]",[0.8772698640823364],[2.0],['[  39.62724474 -111.63713244]']
50.0,217222062474.0,RS1,20251031_201739_194990Z,39.6272402,-111.6371276,0.014,1761941858.8229508,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1556.9814453125, 42.94478225708008, 116.8809814453125, 80.8026351928711]]",[0.7928034663200378],[2.0],['[  39.6272453 -111.6371319]']
50.0,211622067750.0,RS3,20251031_201748_694645Z,39.6272189,-111.6371275,0.014,1761941868.4292738,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[803.3899536132812, 292.7052001953125, 44.0440673828125, 59.53857421875]]",[0.6081140637397766],[2.0],['[  39.62722208 -111.63712871]']
50.0,211622067750.0,RS3,20251031_201751_493650Z,39.6272128,-111.6371277,0.014,1761941871.225145,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[901.5982666015625, 863.0542602539062, 54.77191162109375, 96.8746337890625]]",[0.36268600821495056],[0.0],['[  39.62721431 -111.63712853]']
50.0,211622067750.0,RS3,20251031_201751_701814Z,39.6272119,-111.6371277,0.014,1761941871.6202753,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[917.9163818359375, 574.5552368164062, 41.70928955078125, 80.91455078125], [917.9163818359375, 574.5552368164062, 41.70928955078125, 80.91455078125]]","[0.563462495803833, 0.2591964900493622]","[0.0, 2.0]","['[  39.62721402 -111.63712852]', '[  39.62721402 -111.63712852]']"
50.0,211622067750.0,RS3,20251031_201751_938780Z,39.6272119,-111.6371277,0.014,1761941871.6202753,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[930.8118286132812, 397.6044006347656, 38.3052978515625, 78.32330322265625]]",[0.5853747725486755],[0.0],['[  39.62721458 -111.63712852]']
50.0,211622067750.0,RS3,20251031_201752_201325Z,39.627211,-111.6371278,0.014,1761941872.0251155,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[933.590087890625, 306.1737060546875, 31.64202880859375, 68.50674438476562]]",[0.7542658448219299],[1.0],['[  39.62721409 -111.63712862]']
50.0,211622067750.0,RS3,20251031_201752_491540Z,39.6272101,-111.6371278,0.014,1761941872.421096,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[938.5971069335938, 208.78192138671875, 25.5792236328125, 61.93196105957031]]",[0.39870935678482056],[1.0],['[  39.62721375 -111.63712862]']
50.0,211622067750.0,RS3,20251031_201754_947200Z,39.6272052,-111.637128,0.014,1761941874.8205397,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[992.8569946289062, 864.2509765625, 40.9586181640625, 132.14794921875]]",[0.7406403422355652],[0.0],['[  39.62720668 -111.63712867]']
50.0,211622067750.0,RS3,20251031_201755_141254Z,39.6272052,-111.637128,0.014,1761941874.8205397,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[989.3548583984375, 619.8329467773438, 35.42559814453125, 119.4815673828125]]",[0.6612755060195923],[0.0],['[  39.62720716 -111.63712867]']
50.0,211622067750.0,RS3,20251031_201755_378681Z,39.6272045,-111.637128,0.014,1761941875.223399,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[987.13818359375, 435.89361572265625, 29.970947265625, 96.98812866210938]]",[0.4370131492614746],[0.0],['[  39.62720701 -111.63712867]']
50.0,319522065401.0,RS2,20251031_201821_228670Z,39.6271482,-111.6371272,0.014,1761941901.2233446,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[91.56053161621094, 791.2078857421875, 182.42977905273438, 444.75469970703125]]",[0.8527464270591736],[2.0],['[  39.62714957 -111.63713226]']
50.0,319522065401.0,RS2,20251031_201821_472272Z,39.6271482,-111.6371272,0.014,1761941901.2233446,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[207.41107177734375, 498.5931701660156, 306.9088134765625, 320.28997802734375]]",[0.8814645409584045],[2.0],['[  39.62715023 -111.63713246]']
50.0,319522065401.0,RS2,20251031_201821_725486Z,39.6271472,-111.6371272,0.014,1761941901.6213129,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[328.08428955078125, 355.275634765625, 252.0043487548828, 266.1073303222656]]",[0.8902310729026794],[2.0],['[  39.62714973 -111.63713245]']
50.0,217222062474.0,RS1,20251031_201821_729342Z,39.6271472,-111.6371272,0.014,1761941901.6213129,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1894.902099609375, 320.2547607421875, 50.19580078125, 138.67727661132812]]",[0.7178738117218018],[2.0],['[  39.62715013 -111.63713159]']
50.0,319522065401.0,RS2,20251031_201821_971019Z,39.6271472,-111.6371272,0.014,1761941901.6213129,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[442.90960693359375, 222.57369995117188, 198.4869384765625, 224.63800048828125]]",[0.9108267426490784],[2.0],['[  39.62715037 -111.63713242]']
50.0,217222062474.0,RS1,20251031_201821_974167Z,39.6271472,-111.6371272,0.014,1761941901.6213129,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1805.1087646484375, 207.82321166992188, 229.782470703125, 222.10638427734375]]",[0.9087250232696533],[2.0],['[  39.62715047 -111.63713161]']
50.0,319522065401.0,RS2,20251031_201822_235087Z,39.6271463,-111.6371271,0.014,1761941902.0285425,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[525.1703491210938, 116.9910659790039, 160.5631103515625, 182.57957458496094]]",[0.9048685431480408],[2.0],['[  39.62715023 -111.63713232]']
50.0,217222062474.0,RS1,20251031_201822_260191Z,39.6271463,-111.6371271,0.014,1761941902.0285425,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1673.38671875, 103.34759521484375, 214.1939697265625, 181.28268432617188]]",[0.8909920454025269],[2.0],['[  39.62715036 -111.63713146]']
50.0,319522065401.0,RS2,20251031_201822_483503Z,39.6271454,-111.6371272,0.014,1761941902.4206884,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[578.9336547851562, 58.52581787109375, 129.7430419921875, 112.56024169921875]]",[0.8892136812210083],[2.0],['[  39.62715012 -111.63713246]']
50.0,217222062474.0,RS1,20251031_201822_494489Z,39.6271454,-111.6371272,0.014,1761941902.4206884,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1570.900146484375, 50.927738189697266, 152.3895263671875, 96.80805206298828]]",[0.8723565936088562],[2.0],['[  39.62715032 -111.63713152]']
50.0,319522065401.0,RS2,20251031_201822_723875Z,39.6271454,-111.6371272,0.014,1761941902.4206884,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[630.714111328125, 28.29776954650879, 96.65887451171875, 52.955623626708984]]",[0.7886706590652466],[2.0],['[  39.6271508  -111.63713241]']
50.0,217222062474.0,RS1,20251031_201822_743120Z,39.6271454,-111.6371272,0.014,1761941902.4206884,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1515.156494140625, 21.87337875366211, 78.8060302734375, 39.37555694580078]]",[0.6335012316703796],[2.0],['[  39.62715101 -111.63713146]']
50.0,319522065401.0,RS2,20251031_201825_484622Z,39.6271394,-111.6371273,0.014,1761941905.2227457,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1886.204833984375, 79.00231170654297, 67.59033203125, 77.98106384277344]]",[0.4613921642303467],[2.0],['[  39.62714409 -111.63712715]']
50.0,211622067750.0,RS3,20251031_201829_045290Z,39.6271318,-111.6371272,0.014,1761941908.8217928,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[791.9476318359375, 847.5704956054688, 35.54547119140625, 96.3333740234375]]",[0.4681600034236908],[0.0],['[  39.62713334 -111.63712821]']
50.0,211622067750.0,RS3,20251031_201829_268286Z,39.6271309,-111.6371272,0.014,1761941909.2311122,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[834.9525146484375, 566.3131103515625, 30.10943603515625, 90.441162109375]]",[0.7594568729400635],[0.0],['[  39.62713303 -111.6371282 ]']
50.0,211622067750.0,RS3,20251031_201829_499786Z,39.6271309,-111.6371272,0.014,1761941909.2311122,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[857.0521240234375, 442.81414794921875, 31.73095703125, 83.1693115234375]]",[0.7473974227905273],[0.0],['[  39.62713341 -111.63712819]']
50.0,211622067750.0,RS3,20251031_201829_750576Z,39.6271299,-111.6371272,0.014,1761941909.6202486,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[876.6188354492188, 304.994384765625, 28.6478271484375, 79.84298706054688]]",[0.6734013557434082],[0.0],['[  39.62713297 -111.63712818]']
50.0,211622067750.0,RS3,20251031_201830_009738Z,39.6271299,-111.6371272,0.014,1761941909.6202486,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[889.6563720703125, 193.7292022705078, 25.25274658203125, 70.07684326171875]]",[0.3271543085575104],[0.0],['[  39.62713362 -111.63712819]']
50.0,211622067750.0,RS3,20251031_201830_259595Z,39.6271288,-111.6371273,0.014,1761941910.028702,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[898.0447998046875, 112.04015350341797, 20.29510498046875, 61.08607482910156]]",[0.47741469740867615],[1.0],['[  39.62713318 -111.6371283 ]']
50.0,211622067750.0,RS3,20251031_201830_561269Z,39.6271278,-111.6371274,0.014,1761941910.426153,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[903.0743408203125, 69.23329162597656, 22.12030029296875, 54.271602630615234]]",[0.5689073801040649],[1.0],['[  39.62713261 -111.6371284 ]']
50.0,211622067750.0,RS3,20251031_201833_532214Z,39.6271219,-111.6371276,0.014,1761941913.224474,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1018.4915161132812, 147.6795654296875, 34.1239013671875, 67.13211822509766], [1209.144775390625, 86.48823547363281, 118.5015869140625, 78.95161437988281]]","[0.6325646042823792, 0.46342551708221436]","[2.0, 2.0]","['[  39.62712596 -111.63712814]', '[  39.62712642 -111.63712737]']"
50.0,211622067750.0,RS3,20251031_201833_799437Z,39.6271211,-111.6371277,0.014,1761941913.6236196,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1014.048095703125, 90.30023193359375, 33.7412109375, 64.88642120361328]]",[0.3906923830509186],[2.0],['[  39.62712565 -111.63712824]']
50.0,211622067750.0,RS3,20251031_201835_509661Z,39.6271182,-111.6371274,0.014,1761941915.2250056,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[994.6298828125, 645.5991821289062, 32.482177734375, 101.6734619140625]]",[0.3919198215007782],[0.0],['[  39.62712012 -111.63712806]']
50.0,319522065401.0,RS2,20251031_201837_755430Z,39.6271126,-111.6371272,0.014,1761941917.6207304,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1845.76416015625, 170.3112030029297, 38.1031494140625, 64.42276000976562]]",[0.5586143732070923],[0.0],['[  39.62711657 -111.63712772]']
50.0,319522065401.0,RS2,20251031_201838_769437Z,39.6271109,-111.6371273,0.014,1761941918.4214385,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[513.5302734375, 424.75323486328125, 25.24871826171875, 70.69863891601562]]",[0.2596960663795471],[0.0],['[  39.62711353 -111.63713213]']
50.0,211622067750.0,RS3,20251031_201840_309680Z,39.6271078,-111.6371271,0.014,1761941920.0253716,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1231.611328125, 734.051513671875, 30.4034423828125, 99.87213134765625]]",[0.25027090311050415],[0.0],['[  39.62710954 -111.63712733]']
50.0,211622067750.0,RS3,20251031_201841_104093Z,39.6271059,-111.6371272,0.014,1761941920.820301,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1133.6993408203125, 204.24209594726562, 22.966064453125, 54.5689697265625]]",[0.3892782926559448],[0.0],['[  39.6271096  -111.63712737]']
50.0,217222062474.0,RS1,20251031_201845_578462Z,39.6270967,-111.6371272,0.014,1761941925.2247052,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1397.851318359375, 45.56675720214844, 31.5477294921875, 44.673797607421875]]",[0.4773786962032318],[2.0],['[  39.62710198 -111.63713214]']
50.0,319522065401.0,RS2,20251031_201852_063612Z,39.6270821,-111.6371271,0.014,1761941932.025703,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[124.3038330078125, 843.9644775390625, 185.01968383789062, 186.90985107421875]]",[0.900763988494873],[2.0],['[  39.62708358 -111.63713218]']
50.0,319522065401.0,RS2,20251031_201852_306331Z,39.6270821,-111.6371271,0.014,1761941932.025703,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[269.3426513671875, 614.6226806640625, 145.67330932617188, 167.01995849609375]]",[0.8827803730964661],[2.0],['[  39.62708404 -111.63713218]']
50.0,319522065401.0,RS2,20251031_201852_557144Z,39.6270812,-111.6371271,0.014,1761941932.4203928,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[411.749267578125, 406.7428894042969, 107.34152221679688, 152.75372314453125]]",[0.8593218326568604],[2.0],['[  39.62708375 -111.63713215]']
50.0,319522065401.0,RS2,20251031_201852_811855Z,39.6270812,-111.6371271,0.014,1761941932.4203928,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[498.6719055175781, 268.58929443359375, 89.86273193359375, 129.53146362304688]]",[0.8714828491210938],[2.0],['[  39.62708437 -111.63713215]']
50.0,319522065401.0,RS2,20251031_201853_046385Z,39.6270804,-111.6371271,0.014,1761941932.820593,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[556.47509765625, 177.2047576904297, 80.04718017578125, 120.09054565429688]]",[0.8839199542999268],[2.0],['[  39.62708413 -111.63713215]']
50.0,319522065401.0,RS2,20251031_201853_304601Z,39.6270795,-111.6371271,0.014,1761941933.2253494,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[595.5615234375, 116.4847412109375, 73.61456298828125, 109.05560302734375]]",[0.8591553568840027],[2.0],['[  39.62708372 -111.63713215]']
50.0,319522065401.0,RS2,20251031_201853_559581Z,39.6270795,-111.6371271,0.014,1761941933.2253494,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[639.1072998046875, 49.224830627441406, 64.54931640625, 91.83494567871094]]",[0.8881963491439819],[2.0],['[  39.62708443 -111.63713216]']
